source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C36,C17,Tln1,Itgb5,4.5390625,0.0,12.824221,0.5271264611982198,16.42849246711144,0.71883297,0.8147311,0.007045013481659333,0.16332629519694414
C17,C17,S100a9,Cd68,4.5312495,0.665,20.227427,0.35793643856468826,-inf,0.13496298,0.8466938,1.0,0.16554454140924746
C36,C17,Apoe,Lrp6,4.5104165,1.0,8.166666,-0.18611131490189395,-inf,0.021521285,0.77823544,1.0,0.16777597586718157
C36,C36,Ado,Adora2a,0.1875,0.256,0.032958984,0.06721957177937571,0.16051419067211456,0.39004818,0.18229678,0.6779703518949807,0.16960151193765238
C17,C36,S100a8,Cd69,4.447917,0.665,19.67969,0.10903578770407454,-inf,0.106571086,0.84490365,1.0,0.17454874031607404
C36,C17,Lcn2,Fcgr3,4.403646,0.003,18.235353,0.14923644470983766,94.45467362799033,0.53724253,0.83984345,0.16977489096938206,0.17683242464867446
C36,C17,Hsp90b1,Tlr4,5.5546875,0.0,7.1650386,0.4197037827173713,24.37066498550272,0.6852847,0.7667391,0.007045013481659333,0.17700158386918982
C17,C36,Mfge8,Itgav,0.1953125,0.998,0.033203125,-0.1603380675371022,-0.6167293682294392,0.09672831,0.18284748,1.0,0.17834631350532326
C36,C36,Tgfb1,Cxcr4,4.3984375,0.0,9.531738,0.3407151475769302,17.790274448052386,0.6985951,0.79128623,0.007045013481659333,0.17912904461421159
C17,C17,Gnai2,C5ar1,4.3125,0.991,15.387585,-0.020112433447925238,-5.788231758030834,0.28792384,0.8280917,1.0,0.18492710773330825
C36,C17,Spp1,Itga5_Itgb1,0.19010416,0.666,0.034179688,-0.04938261003743001,0.01800054510654009,0.22805429,0.18502302,1.0,0.18707306847387895
C17,C17,Grn,Cd209a,5.479168,0.0,6.458335,0.5228799125832865,17.14170936390805,0.74440944,0.7573248,0.007045013481659333,0.1933633205043783
C36,C36,Pkm,Cd44,4.25,0.0,7.6013184,0.34492321592986286,20.401641019744982,0.6399136,0.7719831,0.008445361977680782,0.1955654662836748
C17,C17,Tslp,Crlf2_Il7r_Tslp,0.18749999,0.392,0.035156246,0.058707230994787134,-0.18726238329413403,0.32653058,0.1871564,0.8238070661547061,0.19578181157649666
C36,C17,Gnai2,S1pr1,5.9739585,0.0,6.1783857,0.23756017964928583,16.044919780314093,0.39159185,0.7532294,0.1351257916428925,0.2005670303873338
