source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
C36,C36,Gnai2,Cxcr2,6.0,0.001,23.42975,0.9244250615975895,1.7249357407029624,0.5497156,0.8886575,0.17292212515262964,0.05321963113896662
C36,C17,Apoe,Trem2,5.891288,1.0,33.268185,-0.6294615812024544,-420.07137237685293,0.030963644,0.9048572,1.0,0.054707572651369524
C17,C17,S100a8,Cd68,5.8625007,0.0,34.295563,0.06847945013458782,394.05849094400725,0.9840022,0.9061584,0.02042844671814499,0.05621475936792679
C36,C36,H2-K1,Aplp2,8.045454,0.588,13.801652,-0.05528711432821815,-20.88866118139607,0.23631506,0.8596627,1.0,0.05621475936792679
C36,C17,Gnai2,C5ar1,5.78106,0.019,19.249994,0.3456814473621989,7.488556181328817,0.55993444,0.8785588,0.10852091117591096,0.059286700912361365
C36,C36,Lama5,Dag1,0.18181819,0.289,0.033057854,0.6242385014434894,0.05086851268875214,0.42933804,0.23064893,0.8081107493311308,0.06053627343052974
C17,C17,H2-K1,Cd3g,8.533334,0.409,13.52778,0.007776642589092246,26.38378715677591,0.31231284,0.85844934,0.8296573882972781,0.060851342079467116
C17,C17,Grn,Tnfrsf1b,6.2083344,0.0,13.124997,0.08401334701906096,24.037748121836763,0.6464881,0.8566029,0.11551192563924673,0.062435031166661756
C36,C17,Lgals1,Ptprc,5.713637,0.091,28.590914,0.31592563146539043,35.922808475051696,0.42955276,0.89813226,0.25234740174713166,0.06403771641338758
C17,C17,S100a9,Cd68,5.6291676,0.0,31.433342,0.06883108028287187,335.734041917848,1.0,0.90238696,0.019867854815709126,0.07063739492421396
C36,C17,H2-K1,Cd3g,8.007576,0.569,12.651517,-0.03429044175788933,-14.831437705857915,0.2920828,0.85433155,1.0,0.07063739492421396
C36,C17,Gnai2,Ccr5,5.5727267,0.02,15.272722,0.337719694453323,11.591126137186397,0.5537146,0.8656616,0.11361194588746251,0.07233429594703371
C36,C36,Gnai2,Igf1r,5.5454545,0.005,14.752066,1.2117804136023844,3.4800824827316887,0.53340405,0.8636319,0.07981821987284468,0.07404987142558875
C17,C36,Vcl,Itgb5,0.19886364,1.0,0.03409091,-0.505923645121946,-6.488314067755154,0.0118595185,0.23339045,1.0,0.07554201636136733
C17,C36,Mfge8,Itgb5,0.19886364,1.0,0.03409091,-0.48314931480374834,-5.742105842146987,0.019300785,0.23339045,1.0,0.07554201636136733
C17,C17,H2-Aa,Cd4,35.22501,0.0,12.29813,0.042117614135715485,189.3980345142854,0.48729405,0.85255986,0.25669871931544846,0.07578408073908766
C17,C17,Ccl2,Ccr2,5.4875007,0.0,24.007643,0.044132100505738264,82.5656495262563,0.8257984,0.88985723,0.02042844671814499,0.07578408073908766
C17,C17,B2m,Cd3g,7.5874996,0.125,11.95139,0.02003455558292263,14.151102830479953,0.33720824,0.85075325,0.5684872156673593,0.07753688375876441
C36,C17,Cd47,Sirpa,5.396591,0.0,27.102282,0.8111456133182763,13.119538662965269,0.6784652,0.89566004,0.0044158591290107945,0.07842022577009083
C17,C36,Sirpa,Cd47,5.396591,0.0,27.102282,0.8111456133182763,13.119538662965269,0.6784652,0.89566004,0.0044158591290107945,0.07842022577009083
C36,C17,B2m,Hfe,6.202651,0.877,11.837118,-0.1437455743258167,-3.9886208689822,0.40658942,0.8501423,1.0,0.07930820558262985
C36,C17,Csf1,Sirpa,5.305683,0.0,26.379559,1.0876820497275679,22.049611737430883,0.8851568,0.89439034,0.0006235422448542675,0.08473284744791976
C36,C36,Lgals1,Ptprc,5.0,0.13,17.561985,0.04468827959479954,26.66348788801207,0.26385304,0.87357736,0.7759511981907733,0.08844097014431734
C17,C17,H2-K1,Cd3d,8.458333,0.412,11.092778,0.007830679822417483,26.060968122280215,0.3103167,0.84595805,0.835423881905634,0.08844097014431734
C17,C17,H2-Ob,Cd4,0.18750003,0.996,0.03500001,-0.04464880993192664,-0.37616836933629394,0.088441074,0.23575306,1.0,0.09049659928904259
C36,C17,Gnas,Adrb2,4.9655304,0.002,19.333334,0.5621096623445853,12.228260448106639,0.64434814,0.87878907,0.02900532474769331,0.09413968562987082
C36,C17,Gnai2,P2ry12,5.335227,0.024,10.738632,0.3411696637218467,6.72180935271453,0.58517563,0.843832,0.12158175187743922,0.09413968562987082
C17,C17,H2-Eb1,Cd4,30.04584,0.0,10.48542,0.04039220416666264,202.5333151684255,0.48896214,0.8422533,0.25669871931544846,0.09802924261037574
C17,C17,Bmp2,Smo,0.21250002,0.202,0.040138897,0.013437346243721969,0.5322110854436264,0.43793914,0.24831724,0.6248069970902591,0.10043794444773724
C17,C17,Ccl12,Ccr2,4.9083343,0.001,20.513338,0.04273660803087379,58.76602567085554,0.8257984,0.8819092,0.2064305167023705,0.10199063065732716
C36,C36,Gnai2,S1pr4,5.3181815,0.005,10.413221,1.2328725361712316,3.0096343053892394,0.53603876,0.8417938,0.0974085954390374,0.10399813669889892
C36,C17,H2-K1,Cd3d,7.9325757,0.571,10.374243,-0.0342364045245641,-15.15425674035361,0.29021594,0.84154385,1.0,0.10602346183332184
C17,C17,Ccl2,Ccr1,4.829167,0.001,13.529165,0.027266705026469426,71.21733704020586,0.5238095,0.85845566,0.41363421176921056,0.11012729543121509
C17,C17,B2m,Cd3d,7.5125,0.122,9.800138,0.020088592816247867,13.828283795984259,0.335053,0.83771116,0.5643186743742076,0.11012729543121509
C17,C17,Il18,Il18bp,0.20833337,0.831,0.042291686,-0.01979863927442487,-0.5191872443294379,0.2156863,0.25322512,1.0,0.11035661836576893
C17,C17,Ccl2,Ccr5,4.779167,0.0,12.733332,0.049660701463656115,78.10932892654189,0.94623655,0.85473216,0.02042844671814499,0.11220572746265217
C17,C36,Ccl2,Ccr1,4.7518945,0.195,12.299244,-0.007830276315374026,66.14527645308196,0.47619054,0.85256547,0.8141381764691826,0.11430174445391894
C36,C17,B2m,Cd3g,6.0984845,0.885,9.469698,-0.16801312896331214,-2.59875337956196,0.26718736,0.83536613,1.0,0.11641530830636757
C36,C17,Tgfb1,Itgb5,4.7511363,0.001,18.66818,0.6373367803037612,14.183411807445712,0.63078237,0.87691206,0.01599371570847195,0.11641530830636757
C17,C36,Grn,Tnfrsf1a,6.0340924,0.334,9.204549,-0.1555568598896315,21.464390474554527,0.31707066,0.83340394,1.0,0.11854636725944029
C36,C17,Lgals1,Itgb1,4.6969695,0.095,12.878781,0.30803360500558447,32.5376940556476,0.4190913,0.8554359,0.2643333376342045,0.11854636725944029
C17,C17,Bmp2,Acvr1,0.2166667,0.066,0.042500015,0.02393479445252336,0.6814324096706054,0.62264156,0.25369,0.5121870364337601,0.1202526550799362
C36,C36,Selplg,Sell,4.6818185,0.0,20.18182,1.3682320109694255,0.6586455700388694,0.6752511,0.8810581,0.08588140317877055,0.12069488379278998
C17,C36,Gnai2,Cxcr2,4.6106052,0.006,16.609089,0.583411731219643,-2.6012721738738644,0.38968724,0.87046456,1.0,0.12286077778007279
C36,C17,Csf1,Csf2ra,4.5515156,0.0,16.3697,1.0688389052690708,20.717961050890064,0.8077561,0.86964387,0.0007890096230562029,0.12724454803299956
C36,C17,Tgfb1,Tgfbr1_Tgfbr2,4.5094695,0.001,15.416667,0.6255073750707052,18.917477868799704,0.61909795,0.86620605,0.01599371570847195,0.12946230630804706
